cp,estado,municipio,ciudad,colonia,tipo_asentamiento,clave_estado,clave_municipio,clave_ciudad
39937,Guerrero,Acapulco de Juarez,,El Cerrito,Colonia,12,1,
39937,Guerrero,Acapulco de Juarez,,Espinalillo,Colonia,12,1,
39937,Guerrero,Acapulco de Juarez,,Barrio Nuevo de los Muertos,Pueblo,12,1,
39937,Guerrero,Acapulco de Juarez,,Huamuchitos,Pueblo,12,1,
39937,Guerrero,Acapulco de Juarez,,Apanhuac,Rancheria,12,1,
39937,Guerrero,Acapulco de Juarez,,Cacahuatepec,Pueblo,12,1,
39937,Guerrero,Acapulco de Juarez,,El Canton,Rancheria,12,1,
39940,Guerrero,Juan R. Escudero,Tierra Colorada,Tierra Colorada Centro,Colonia,12,39,15
39941,Guerrero,Juan R. Escudero,Tierra Colorada,San Agustin,Colonia,12,39,15
39941,Guerrero,Juan R. Escudero,Tierra Colorada,San Isidro,Colonia,12,39,15
39942,Guerrero,Juan R. Escudero,Tierra Colorada,Rufo Figueroa,Colonia,12,39,15
